Title,Date,State,Total_deaths,full place name,state,latitude,longitude
"Gunmen Kill Maiduguri Tea Vendor, Injure Two Others",8/8/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Shot Dead Two Policemen in Bauchi,8/8/12,Bauchi,2,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Church Set Ablaze in Maiduguri,8/9/12,Borno,0,"Magumeri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Banker,8/9/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Three Killed Praying Inside Mosque in Okene,8/9/12,Kogi,3,"Adavi, Kogi, Nigeria",Kogi,7.800388203,6.739939737
"Gunmen Attack Gombe Catholic Church, Kill Policeman",8/12/12,Gombe,1,"Bogo, Gombe, Nigeria",Gombe,10.29044293,11.16995357
"Shooting, Massive Arrests in Damaturu",8/12/12,Yobe,10,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Soldier, 20 Gunmen Killed in Borno Shoot-Out",8/12/12,Borno,21,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Police Officer Arrested for Killing Driver in Bayelsa,8/13/12,Bayelsa,1,"Yenagoa, Bayelsa, Nigeria",,,
Bomb Carriers Blasted to Death in Kaduna,8/14/12,Kaduna,2,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Gunmen Attack Convoy Carrying Corpse in Damaturu,8/15/12,Yobe,1,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Two Killed As Suicide Bomber Targets Jtf Patrol Vehicle in Maiduguri,8/15/12,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Four Shot Dead in Enugu,8/16/12,Enugu,4,"Enugu South, Enugu, Nigeria",Enugu,6.867034321,7.383362995
Gunmen Kill Former Secretary to Borno Emirate Council,8/16/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Fear Grips Enugu Community as Fulani Herdsmen Kill Two Teenagers,8/17/12,Enugu,2,"Uzo-Uwani, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Three Killed As Gunmen Ambush, Attack Plateau Villagers",8/17/12,Plateau,3,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunman Killed As Hostility Resumes in Okene,8/18/12,Kogi,1,"Adavi, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Policeman Kills 12-Year-Old Boy in Kano,8/18/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Gunmen Attack PDP Chairman's Home, Kill Two in Adamawa",8/20/12,Adamawa,2,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gunmen Kill Four in Port Harcourt,8/21/12,Rivers,4,"Port-Harcourt, Rivers, Nigeria",Rivers,4.810002257,7.010000772
Gunmen Kill Two in Biu Mosques Attacks,8/21/12,Borno,2,"Biu, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Two in Yobe,8/21/12,Yobe,2,"Gujba, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Attack Police Guarding Damaturu Prison,8/22/12,Yobe,0,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Gunmen Kill Two, Burn Buildings at Goniri Village in Yobe",8/22/12,Yobe,2,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen Kill Two in Michika,8/23/12,Adamawa,3,"Michika, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Suspected Fulani Gunmen Kill Two in Barkin Ladi,8/23/12,Plateau,2,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunmen Kill Irish Expatriate in Taraba,8/24/12,Taraba,2,"Takum, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Mob Kills Gunmen in Yobe,8/24/12,Yobe,1,"Bade, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Boko Haram Attacks Bank in Gashua,8/25/12,Yobe,2,"Bade, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Suspected Boko Haram Member Dies in Wheel Barrow Bomb Attack,8/28/12,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
20 Slaughtered As Residents Flee Damaturu Over Serial Killings,9/1/12,Yobe,20,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
How Gunmen Killed Sokoto Islamic Cleric,9/1/12,Sokoto,3,"Dange, Sokoto, Nigeria",Sokoto,13.06001548,5.240031289
JTF Kills Five Suspected Terrorists in Maiduguri,9/1/12,Borno,7,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Ekiti Varsity Mourns Law Teacher Killed in Borno,9/4/12,Borno,2,"Biu, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunman Kill Man in Bush in Plateau,9/4/12,Plateau,1,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunmen Murder 2 Women in Plateau Village,9/4/12,Plateau,2,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen Kill Four, Including Two Students in Mubi",9/5/12,Adamawa,4,"Mubi, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Mobile Operators Cry Out As Terrorists Bomb Facilities,9/5/12,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Confusion as Police Corporal Kills 'Tricycle Operator' Chairman in Lagos,9/6/12,Lagos,1,"Lagos, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Gunmen Attack Governor Gaidam in-Law's House,9/6/12,Yobe,0,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
Police Shoot PDP Chieftain's Son in Bauchi,9/7/12,Bauchi,1,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
"Soldiers Outgun Boko Haram In Maiduguri, Killing 7",9/7/12,Borno,7,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Pipeline Vandals Kill Three NNPC Staff, Injure Others",9/9/12,Lagos,3,"Lagos, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Police Shot Commercial Bus Driver Over N20 Bribe,9/9/12,Lagos,1,"Lagos, Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Three Policemen, Four Others Die As Robbers, Police Clash in Lagos",9/9/12,Lagos,9,"Lagos, Lagos, Nigeria",Lagos,6.443261653,3.391531071
Prominent Yola Bizman Dies in Police Custody,9/13/12,Adamawa,1,"Yola, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"10 Killed As JTF, Gunmen Clash in Maiduguri",9/16/12,Borno,10,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Kill NSCDC Official, Wife, Daughter, and Brother",9/16/12,Kano,4,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
Nine Feared Killed By Unknown Gunmen in Bauchi,9/16/12,Bauchi,9,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
"Gunmen Attack Village in Adamawa, Kill Four, Injure Nine",9/17/12,Adamawa,5,"Lamurde, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gunmen Kill Borno Attorney-General,9/17/12,Borno,1,"Bama, Borno, Nigeria",Borno,10.62042279,12.18999467
"Gunmen Shoot Ex-Comptroller General of Prisons, Kill Prison Warder in Bauchi",9/17/12,Bauchi,2,"Katagum, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
"JTF Kills Suspected Senior Member of Terrorist Group, Arrests Two Others",9/17/12,Kano,1,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"JTF Kills Two Terrorists, Arrests Eight",9/20/12,Borno,2,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Man Killed after Wedding,9/20/12,Lagos,1,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
"JTF Kills Four Boko Haram Suspects, Recover Arms Underground in Maiduguri",9/22/12,Borno,4,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Suicide Bomber Attacks Bauchi Church,9/23/12,Bauchi,5,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
We Killed 35 Boko Haram Members in Damaturu - JTF,9/23/12,Yobe,37,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Boko Haram Chief Killed in Adamawa, 156 Arrested",9/24/12,Adamawa,1,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
"Gunmen Kidnap Bauchi Politician, Kills His Security Guard",9/24/12,Bauchi,1,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
"Gunmen Kill Cop, Injure Boy in Kano",9/25/12,Kano,2,"Kano Municipal, Kano, Nigeria",Kano,11.99997683,8.5200378
"Gunmen Attack Ex-SGF Aminu Saleh's Residence, Kill Two Cops",9/26/12,Bauchi,2,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Two Killed As Gunmen Invade Unijos,9/26/12,Plateau,2,"Jos South, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunmen Kill Two Policemen in Minna,9/28/12,Niger,2,"Chanchaga, Niger, Nigeria",Niger,10.4003587,5.469939737
"Soldiers, Boko Haram Clash in Zaria...One Killed, 20 Houses Destroyed",9/28/12,Kaduna,2,"Zaria, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Delta LGA Official Killed in His Farm,9/30/12,Delta,1,"Ndokwa West, Delta, Nigeria",Delta,5.890427265,5.680004434
"Gunmen Kill Soldier, Four Others in Maiduguri",9/30/12,Borno,5,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
JTF Kills Suspected Boko Haram Member in Zaria,9/30/12,Kaduna,2,"Zaria, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Gunmen Kill 46 Students in Mubi,10/1/12,Adamawa,46,"Mubi South, Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Police shoot two while enforcing okada restriction,10/1/12,Lagos,2,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
Two Policemen Shot Dead in Anambra,10/1/12,Anambra,3,"Idemili North, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Ondo Election - Descending Into Violence,10/2/12,Ondo,0,", Ondo, Nigeria",Ondo,7.250395934,5.199982054
Police Allegedly Kill 16-Year-Old Boy in Bayelsa,10/2/12,Bayelsa,1,"Yenagoa, Bayelsa, Nigeria",,,
3 Killed in Imo Bank Robbery,10/3/12,Imo,3,"Isiala Mbano, Imo, Nigeria",Imo,5.492997053,7.026003588
Motel Used as Brothel Bombed in Zaria,10/3/12,Kaduna,0,", Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Police Kill 14 Gunmen,10/3/12,Rivers,14,", Rivers, Nigeria",Rivers,4.810002257,7.010000772
Three Killed As Robbers Attack Banks in Iseyin,10/3/12,Oyo,5,"Iseyin, Oyo, Nigeria",Oyo,7.970016092,3.590002806
Two Students Killed As Gunmen Attack UNIMAID,10/3/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Accountant Shot Dead in Lokoja,10/4/12,Kogi,1,"Lokoja, Kogi, Nigeria",Kogi,7.800388203,6.739939737
Beer Garden Bombed In Jalingo,10/4/12,Taraba,0,", Taraba, Nigeria",Taraba,7.870409769,9.780012572
Bomb Blast Kills Three in Jalingo,10/4/12,Taraba,0,"Jalingo, Taraba, Nigeria",Taraba,7.870409769,9.780012572
Police killed,10/4/12,Kano,1,", Kano, Nigeria",Kano,11.99997683,8.5200378
Boko Haram Islamists kill Cameroon mayor,10/5/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Doctor,10/5/12,Kaduna,2,", Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Gunmen Kill Woman,10/5/12,Kaduna,1,", Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"One Woman Killed In Fresh Bombing Of Drinking Joint In Jalingo, Taraba State",10/5/12,Taraba,1,", Taraba, Nigeria",Taraba,7.870409769,9.780012572
Chinese Coy Confirms Killing of Employee in Maiduguri,10/6/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Attack Kaduna Village Killing One Woman,10/6/12,Kaduna,1,"Zango Kataf, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Gunmen Kill Two Persons, Injure One in Zaria",10/6/12,Kaduna,2,", Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Many feared dead as gunmen attack Yobe village,10/6/12,Yobe,17,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Retired Colonel Shot,10/6/12,Yobe,0,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Benue House Majority Leader Attacked,10/7/12,Benue,0,", Benue, Nigeria",Benue,7.190399596,8.129984089
Ex-LG boss killed in Akwa Ibom,10/7/12,Akwa Ibom,1,", Akwa Ibom, Nigeria",Akwa Ibom,5.007996056,7.849998524
"JTF Kills Boko Haram Chief, 30 Others in Yobe",10/7/12,Yobe,0,"Damaturu, Yobe, Nigeria",Yobe,11.74899608,11.96600457
"JTF Kills Boko Haram Chief, 30 Others in Yobe",10/7/12,Yobe,30,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Two Killed As Gunmen Open Fire in Zaria Pub,10/7/12,Kaduna,0,"Zaria, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
30 Others Killed in Maiduguri,10/8/12,Borno,50,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
7 Soliders Killed in Maiduguri,10/8/12,Borno,7,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Attack Army Commandant's House in Gombe,10/8/12,Gombe,2,", Gombe, Nigeria",Gombe,10.29044293,11.16995357
Hoodlums Chase PDP Members Away From Party Secretariat,10/8/12,Ogun,0,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Seven Soldiers, 30 Others Killed in",10/8/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Three Killed in Plateau Attack On Farmers,10/8/12,Plateau,3,", Plateau, Nigeria",Plateau,9.929973978,8.890041055
14 Killed in Riyom Night Attack,10/9/12,Plateau,14,"Riyom, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunmen Kill Two Policemen in Kano,10/9/12,Kano,2,", Kano, Nigeria",Kano,11.99997683,8.5200378
Police investigate Ogun PDP secretariat invasion,10/9/12,Ogun,0,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
Traditional Ruler Assassinated in Enugu,10/9/12,Enugu,1,"Nkanu East, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"Two policemen, two robbers die in gun duel",10/9/12,Lagos,4,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Gunmen Bomb Bank, Police Station in Jigawa",10/10/12,Jigawa,0,", Jigawa, Nigeria",Jigawa,11.7991891,9.350334607
Gunmen Kill Mobile Policeman in Bauchi,10/10/12,Bauchi,1,", Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Gunmen Kill Two Road Safety Officers in Kano,10/10/12,Kano,2,", Kano, Nigeria",Kano,11.99997683,8.5200378
FOUR KILLED IN PLATEAU FRESH ATTACK,10/11/12,Plateau,4,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Tension in Barkin Ladi Over Demolition of Eid Prayer Ground,10/11/12,Plateau,2,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
2 Killed in Burdinga,10/12/12,Plateau,2,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Teenage girl killed by policemen is buried,10/12/12,Federal Capital Territory,1,", Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
Three Killed in Fresh Barkin Ladi Attack,10/12/12,Plateau,3,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
Woman Killed,10/12/12,Plateau,1,", Plateau, Nigeria",Plateau,9.929973978,8.890041055
2 Killed Near Kura Falls,10/13/12,Plateau,2,", Plateau, Nigeria",Plateau,9.929973978,8.890041055
Gunmen attack Ghanaian in Maiduguri,10/13/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Kidnapped Osun Speaker's Wife Rescued in Ogun,10/13/12,Plateau,2,", Plateau, Nigeria",Plateau,9.929973978,8.890041055
Policemen Beat Father of Four to Death in Kaduna,10/13/12,Kaduna,1,"Kaduna North, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
"Robbers Raid Journalist, Kill Own Two Gang Members, Three Others",10/13/12,Ogun,5,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
30 People Killed in Benue,10/14/12,Benue,30,"Guma, Benue, Nigeria",Benue,7.190399596,8.129984089
"In a Reprisal, Gunmen Kill 24 in Kaduna",10/14/12,Kaduna,24,"Birnin Gwari, Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
JTF Confirms Bomb Blast in Maiduguri,10/14/12,Borno,0,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Three  killed in blast, gun attacks in Maiduguri",10/14/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Traditional Chief Killed,10/14/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Bomb blast rocks park in Minna,10/15/12,Niger,0,", Niger, Nigeria",Niger,10.4003587,5.469939737
Gunmen Kill Traffic Warden in Maiduguri,10/15/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
"Multiple Explosions Rock Maiduguri, 10 Feared Dead",10/15/12,Borno,10,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Nigeria army says kills 24 Boko Haram Islamists,10/16/12,Borno,24,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Explosion Rocks Mubi,10/17/12,Adamawa,20,", Adamawa, Nigeria",Adamawa,10.2703408,13.2700321
Gun Duel With Terrorists In Potiskum,10/17/12,Yobe,1,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Police Kill Suspected Killers of Katsina Businessman,10/17/12,Katsina,2,", Katsina, Nigeria",Katsina,11.5203937,7.320007689
Police Kill Two,10/17/12,Lagos,2,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
Three People Shot Dead in Bauchi,10/17/12,Bauchi,3,"Katagum, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
"14 Fulanis Were Killed in Nasarawa Attack, Says Miyetti Allah",10/18/12,Nasarawa,14,", Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
Armed robber killed in shootout with police,10/18/12,Federal Capital Territory,3,", Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
Four Die in Bus Attack,10/18/12,Bauchi,4,"Dass, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
Gunfight Between Boko Haram And JTF In Yobe,10/18/12,Yobe,20,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Two Explosions Damage Church Building in Bauchi,10/18/12,Bauchi,0,", Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
allAfrica.com: Nigeria: Gunmen Burn Journalist's House in Potiskum,10/19/12,Yobe,0,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Chinese Worker Kill,10/19/12,Borno,1,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
EYN Church Attacked,10/19/12,Borno,2,"Gwoza, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Abduct Bayelsa Party Chairman,10/19/12,Bayelsa,0,", Bayelsa, Nigeria",,,
Gunmen Kill 13 Others in Maiduguri,10/19/12,Borno,13,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Bloodbath - 34 Killed in Potiskum,10/20/12,Yobe,34,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Gunmen kill ex-customs chief,10/20/12,Katsina,2,", Katsina, Nigeria",Katsina,11.5203937,7.320007689
"JTF Convoy Attacked, One Vehicle Bombed",10/20/12,Yobe,0,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
LP thugs scared voters away,10/20/12,Ondo,0,", Ondo, Nigeria",Ondo,7.250395934,5.199982054
N2.8m Extortion: Police Kill Businessman,10/20/12,Federal Capital Territory,1,", Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
"Bomb Planted at Gombe University Auditorium, Police Confirm",10/21/12,Gombe,0,", Gombe, Nigeria",Gombe,10.29044293,11.16995357
Gunmen Kill Two Policemen in Jos,10/21/12,Plateau,2,", Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Gunmen kill two Policemen, injure two others in Plateau",10/21/12,Plateau,2,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"Robbery Gang Kills Five Policemen, Two Others in Ogun",10/21/12,Ogun,3,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Robbery Gang Kills Five Policemen, Two Others in Ogun",10/21/12,Ogun,3,", Ogun, Nigeria",Ogun,7.160427265,3.350017455
"Osun CP threatens PUNCH corresponent, detains Sun reporter",10/22/12,Osun,0,", Osun, Nigeria",Osun,7.629959329,4.179992634
AEPB Task Force Brutalise Daily Trust Reporter,10/23/12,Federal Capital Territory,0,", Federal Capital Territory, Nigeria",Federal Capital Territory,9.083333149,7.533328002
"Another School Burnt, Principal Killed in Potiskum",10/23/12,Yobe,4,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Fighting in Edo community over manhood initiation,10/23/12,Edo,0,"Etsako East, Edo, Nigeria",Edo,6.340477314,5.620008096
Gunmen Burn Two Alive in Village Head's Residence,10/23/12,Yobe,2,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
"Official, Two Sons Killed, Colleges and Homes Burnt",10/23/12,Yobe,7,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
One Okada Rider Feared Dead,10/23/12,Lagos,1,", Lagos, Nigeria",Lagos,6.443261653,3.391531071
"Police Arrest 16 Kidnap Suspects, Kill Two Robbery Suspects in Delta",10/23/12,Delta,2,", Delta, Nigeria",Delta,5.890427265,5.680004434
"Police Kill Three Kidnap Suspects,Rescue Catholic Priest",10/23/12,Anambra,3,"Ekwusigo, Anambra, Nigeria",Anambra,6.210433572,7.06999711
Police kill two in failed bank robbery,10/23/12,Rivers,2,", Rivers, Nigeria",Rivers,4.810002257,7.010000772
Soldier's Stray Bullet Leaves Girl Battling for Life,10/24/12,Rivers,0,", Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Gunmen Attack YTV Staff, Seize Vehicle, Camera, Others",10/26/12,Yobe,0,", Yobe, Nigeria",Yobe,11.74899608,11.96600457
Nigerian journalist attacked for photographing funeral,10/26/12,Enugu,0,"Udi, Enugu, Nigeria",Enugu,6.867034321,7.383362995
"PDP, NURTW Clash in Ibadan",10/26/12,Oyo,0,", Oyo, Nigeria",Oyo,7.970016092,3.590002806
Six Die in Rivers Jail-Break Attempt,10/27/12,Rivers,6,"Ahoada-East, Rivers, Nigeria",Rivers,4.810002257,7.010000772
"Tiv, Agatu Clash at Nasarawa-Benue Border",10/27/12,Nasarawa,0,"Ekye, Nasarawa, Nigeria",Nasarawa,8.490423603,8.5200378
Attack on Nigerian Church Kills 8 and Wounds Dozens,10/28/12,Kaduna,15,", Kaduna, Nigeria",Kaduna,11.0799813,7.710009724
Car Bomb Injures Two Persons In Bauchi,10/28/12,Bauchi,0,"Bauchi, Bauchi, Nigeria",Bauchi,11.68040977,10.19001339
injured in Jos Burukutu joint,10/28/12,Plateau,4,"Barkin Ladi, Plateau, Nigeria",Plateau,9.929973978,8.890041055
"ACN, Fayose trade blame over Ekiti violence",10/29/12,Ekiti,0,", Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"Gunmen rob, kill car dealer in Onitsha",10/29/12,Anambra,1,", Anambra, Nigeria",Anambra,6.210433572,7.06999711
Soldiers Kill Two Suspected Kidnappers in Delta,10/29/12,Delta,2,"Uvwie, Delta, Nigeria",Delta,5.890427265,5.680004434
Terrorists Torch Police Station,10/30/12,Borno,0,"Chibok, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen Kill Ex - Governor Sheriff's Associate,10/31/12,Borno,3,"Maiduguri, Borno, Nigeria",Borno,10.62042279,12.18999467
Gunmen kill Kaboro Village Head And 16 Others in 4 a.m. Shooting Spree,10/31/12,Zamfara,20,", Zamfara, Nigeria",Zamfara,12.1704057,6.659996296
"Gunmen Kill Two Policemen, Injure One in Bayelsa",10/31/12,Bayelsa,2,", Bayelsa, Nigeria",,,
Hoodlums invade Regent’s palace,10/31/12,Ekiti,0,", Ekiti, Nigeria",Ekiti,7.630372741,5.219980834
"5 feared dead in Delta task force, gamblers clash",11/1/12,Delta,5,"Ughelli North, Delta, Nigeria",Delta,5.890427265,5.680004434
Deceased’s sister alleges Police complicity,11/1/12,Benue,1,", Benue, Nigeria",Benue,7.190399596,8.129984089
